Recording_ID,Latitude,Longitude,Source,Species,Recordist,Date
46744091,19.1139282,-99.1961454,ML,Spotted Towhee,manuel grosselet,1/27/2017
47491621,47.663868,-122.4215317,ML,Spotted Towhee,Matt Dufort,7/9/2016
47908501,33.0943316,-96.9355273,ML,Spotted Towhee,Winston Caillouet,2/9/2017
48131481,34.0314652,-118.8122463,ML,Spotted Towhee,Dessi Sieburth,2/11/2017
49682111,39.577789,-105.1618302,ML,Spotted Towhee,David Suddjian,2/27/2017
50740681,39.5744404,-105.1703955,ML,Spotted Towhee,David Suddjian,3/10/2017
50931161,35.5431218,-108.60672,ML,Spotted Towhee,Tristan Herwood,3/12/2017
51157391,35.6883371,-105.8927482,ML,Spotted Towhee,Scott Crabtree,3/11/2017
51174861,33.5980824,-117.6556048,ML,Spotted Towhee,Maury Swoveland,3/13/2017
51525581,39.5777802,-105.1657429,ML,Spotted Towhee,David Suddjian,3/16/2017
51766081,39.5467263,-104.9186397,ML,Spotted Towhee,Gregg Goodrich,3/20/2017
63006561,39.9970462,-105.1141834,ML,Spotted Towhee,Ted Floyd,7/8/2017
63184561,48.5922568,-123.0304022,ML,Spotted Towhee,Phil Green,7/11/2017
63265131,32.8411642,-117.0331693,ML,Spotted Towhee,Bruce Rideout,3/26/2017
63318841,48.5922568,-123.0304022,ML,Spotted Towhee,Phil Green,7/14/2017
63373061,48.5922568,-123.0304022,ML,Spotted Towhee,Phil Green,7/15/2017
63435861,31.704511,-110.8764482,ML,Spotted Towhee,Laurens Halsey,7/15/2017
63574261,48.5922568,-123.0304022,ML,Spotted Towhee,Phil Green,7/17/2017
64086251,48.5922568,-123.0304022,ML,Spotted Towhee,Phil Green,7/23/2017
64106371,38.8294281,-104.8790073,ML,Spotted Towhee,Richard Bunn,7/23/2017
64217711,39.1138128,-104.9369431,ML,Spotted Towhee,Richard Bunn,7/24/2017
64218331,40.227667,-105.296135,ML,Spotted Towhee,Steven Mlodinow,7/23/2017
64907881,47.5316616,-122.1806905,ML,Spotted Towhee,Becky  Hartley,5/21/2016
65307581,32.7751238,-117.1890015,ML,Spotted Towhee,Jennifer Miller,6/29/2016
65455941,35.582379,-105.743599,ML,Spotted Towhee,Laura Gooch,7/14/2017
65463831,38.551789,-121.6208018,ML,Spotted Towhee,Ed Pandolfino,8/6/2017
65517561,31.494693,-110.684525,ML,Spotted Towhee,Gregory Budney,5/26/2001
65910661,16.733552,-92.6436067,ML,Spotted Towhee,Francesca Albini,8/12/2017
66038991,35.625114,-105.73246,ML,Spotted Towhee,Laura Gooch,7/15/2017
66304651,35.582379,-105.743599,ML,Spotted Towhee,Laura Gooch,7/16/2017
67087921,16.733552,-92.6436067,ML,Spotted Towhee,Francesca Albini,8/25/2017
67370071,47.5316616,-122.1806878,ML,Spotted Towhee,Becky  Hartley,6/16/2016
67371971,39.5674136,-120.6497526,ML,Spotted Towhee,Nick  Roth,6/9/2008
67801641,40.3699608,-104.462564,ML,Spotted Towhee,Brad Walker,6/4/2017
68661511,50.7997238,-119.3087983,ML,Spotted Towhee,Emily Williams,6/2/2016
68973971,40.1559829,-122.2035885,ML,Spotted Towhee,Richard Bunn,8/6/2017
69177611,39.6877846,-106.8329108,ML,Spotted Towhee,Kim Score,6/25/2017
70070431,47.663868,-122.4215317,ML,Spotted Towhee,Darrell Peterson,4/6/2006
73022751,35.582379,-105.743599,ML,Spotted Towhee,Laura Gooch,7/19/2017
76621361,29.254,-103.308,ML,Spotted Towhee,Laura Gooch,4/18/2015
81157821,29.2413998,-103.2970963,ML,Spotted Towhee,Laura Gooch,4/22/2015
81619851,29.2482183,-103.2933675,ML,Spotted Towhee,Laura Gooch,4/23/2015
83181541,47.663868,-122.4215317,ML,Spotted Towhee,Matt Dufort,4/23/2016
88097831,44.5461031,-123.3737447,ML,Spotted Towhee,Isaac  Denzer,3/2/2018
88309441,47.6721788,-122.3064566,ML,Spotted Towhee,Dave Slager,3/3/2018
88445001,35.256019,-106.5954924,ML,Spotted Towhee,David Lerwill,3/4/2018
88569951,44.5478175,-123.3737749,ML,Spotted Towhee,Isaac  Denzer,3/5/2018
89197311,47.663868,-122.4215317,ML,Spotted Towhee,Dave Slager,3/10/2018
89303111,31.4024435,-110.2696245,ML,Spotted Towhee,Brian Henderson,4/23/2015
89389341,48.5201576,-123.4181786,ML,Spotted Towhee,Mike McGrenere,3/11/2018
89419321,48.4913656,-123.3939636,ML,Spotted Towhee,Daniel Donnecke,3/11/2018
89738251,35.6883371,-105.8927482,ML,Spotted Towhee,Scott Crabtree,3/14/2018
89747871,48.4702074,-123.4184039,ML,Spotted Towhee,David Badke,3/10/2018
90009051,49.34037,-123.26826,ML,Spotted Towhee,Neill Vanhinsberg,3/16/2018
90140441,48.3396494,-123.6720657,ML,Spotted Towhee,Daniel Donnecke,3/17/2018
90369911,19.1503281,-99.1705538,ML,Spotted Towhee,Miguel Aguilar @birdnomad,3/18/2018
90800171,44.5410582,-123.2462597,ML,Spotted Towhee,Kai Frueh,3/14/2018
90890791,33.9171171,-111.4428341,ML,Spotted Towhee,Gordon Karre,3/22/2018
91068101,46.661867,-116.993283,ML,Spotted Towhee,kas dumroese,3/23/2018
91391281,39.9970462,-105.1141834,ML,Spotted Towhee,Ted Floyd,3/25/2018
91557931,33.6637274,-117.8426814,ML,Spotted Towhee,Dean Newhouse,3/26/2018
91840301,44.5146282,-124.0490448,ML,Spotted Towhee,Isaac  Denzer,3/28/2018
92057331,32.3264152,-110.7003665,ML,Spotted Towhee,Paul Suchanek,3/30/2018
92183701,37.4573,-122.2565,ML,Spotted Towhee,Anonymous,3/31/2018
93270801,35.903762,-106.293724,ML,Spotted Towhee,Rozelle Wright,4/7/2018
93649351,49.0945304,-119.5261946,ML,Spotted Towhee,Scott  Connop,6/11/1999
94216341,40.4256286,-109.1745973,ML,Spotted Towhee,Kenny Frisch,4/7/2018
94370431,49.6916201,-124.8930287,ML,Spotted Towhee,Blair Dudeck,4/13/2018
94602841,40.8296987,-123.8239002,ML,Spotted Towhee,Max Brodie,4/14/2018
94866331,37.453023,-122.143338,ML,Spotted Towhee,Courtney Kelly Jett,4/16/2018
94968171,38.5778294,-109.5750618,ML,Spotted Towhee,Tim Avery,4/16/2018
94983911,37.6526952,-105.5934083,ML,Spotted Towhee,Ted Floyd,4/16/2018
95205571,40.8046493,-111.8645096,ML,Spotted Towhee,Kathleen & Hal Robins,4/18/2018
96148161,44.5410582,-123.2462597,ML,Spotted Towhee,Kai Frueh,4/11/2018
96839791,46.9045237,-120.7568966,ML,Spotted Towhee,Jerred Seveyka,4/14/2018
96879161,48.4421062,-122.6759616,ML,Spotted Towhee,Derek Buchner,4/28/2018
97228271,42.7608537,-112.3951793,ML,Spotted Towhee,Austin Young,4/29/2018
97323041,35.2756149,-106.5994406,ML,Spotted Towhee,Spencer Follett,4/30/2018
97986641,31.704511,-110.8764482,ML,Spotted Towhee,Kathy Kuyper,4/30/2018
97988371,31.7064483,-110.868596,ML,Spotted Towhee,Kathy Kuyper,4/28/2018
98046551,44.014793,-93.2786465,ML,Spotted Towhee,Paul Suchanek,5/4/2018
98221551,39.991572,-105.2848095,ML,Spotted Towhee,Holden Maxfield,5/5/2018
98662031,38.240015,-121.41333,ML,Spotted Towhee,Ed Pandolfino,5/6/2018
99772541,49.2376833,-122.9678577,ML,Spotted Towhee,Farshad Pourmalek,5/8/2018
100185941,38.5471585,-104.4583511,ML,Spotted Towhee,Steven Mlodinow,5/12/2018
100458231,45.5153541,-123.0888247,ML,Spotted Towhee,Phil Kahler,5/16/2018
100629551,48.4416354,-123.2988112,ML,Spotted Towhee,David Badke,5/3/2018
100637381,44.5201324,-123.3461237,ML,Spotted Towhee,Rich Hoyer,5/16/2018
100877381,49.2420768,-122.9354453,ML,Spotted Towhee,Farshad Pourmalek,5/18/2018
100959921,35.0488556,-106.4770623,ML,Spotted Towhee,Kim Score,5/19/2018
101367831,48.5201576,-123.4181786,ML,Spotted Towhee,Mike McGrenere,5/21/2018
101452811,37.8467336,-122.2303775,ML,Spotted Towhee,Steven Hunter,5/21/2018
101547571,49.5169621,-124.5838182,ML,Spotted Towhee,Daniel Donnecke,5/21/2018
101706471,38.4908498,-123.0187815,ML,Spotted Towhee,Anonymous,5/23/2018
101789771,39.648529,-106.9981,ML,Spotted Towhee,JoAnn Potter Riggle,4/16/2018
101821721,44.741269,-123.1455374,ML,Spotted Towhee,Rich Hoyer,5/23/2018
101845821,44.5410582,-123.2462597,ML,Spotted Towhee,Kai Frueh,5/23/2018
101891661,48.645566,-102.0915576,ML,Spotted Towhee,Cole Bauer,5/13/2018
102037671,47.7044768,-122.2823703,ML,Spotted Towhee,Ellen Peterson,5/21/2018
102238721,38.239957,-121.413298,ML,Spotted Towhee,Ed Pandolfino,5/27/2018
102400691,48.5050189,-123.0420041,ML,Spotted Towhee,Phil Green,5/28/2018
102570171,38.4908498,-123.0187815,ML,Spotted Towhee,Anonymous,5/29/2018
103262411,35.334752,-111.424499,ML,Spotted Towhee,Danielle Finlayson,6/3/2018
103280241,37.2586155,-112.9517055,ML,Spotted Towhee,Thomas Doebel,6/1/2018
103753201,49.0157109,-123.117063,ML,Spotted Towhee,Farshad Pourmalek,6/8/2018
103880071,45.5064875,-123.0851855,ML,Spotted Towhee,Phil Kahler,6/9/2018
104136681,31.704511,-110.8764482,ML,Spotted Towhee,Janine McCabe,6/11/2018
104212491,33.6289347,-109.0975567,ML,Spotted Towhee,Kim Score,6/9/2018
104307481,48.49255,-123.3453,ML,Spotted Towhee,Daniel Donnecke,6/13/2018
104428211,34.435087,-110.623086,ML,Spotted Towhee,Colin Sumrall,6/10/2018
104603811,48.5201576,-123.4181786,ML,Spotted Towhee,Mike McGrenere,6/16/2018
104950491,39.9313932,-105.2949429,ML,Spotted Towhee,Steven Mlodinow,6/19/2018
105157621,19.1503281,-99.1705538,ML,Spotted Towhee,Dallas Levey,6/19/2018
105309671,40.83784,-102.8064537,ML,Spotted Towhee,Chris Wood,6/21/2018
105326741,38.4192673,-122.3531485,ML,Spotted Towhee,Murray Berner,6/23/2018
105482711,38.4908498,-123.0187815,ML,Spotted Towhee,Anonymous,6/1/2018
105512301,39.8860638,-105.2598381,ML,Spotted Towhee,Chris Wood,6/24/2018
105662771,38.4444944,-122.8066064,ML,Spotted Towhee,Carol Hasenick,6/23/2018
105840201,39.360416,-107.187209,ML,Spotted Towhee,JoAnn Potter Riggle,6/28/2018
105843331,48.5197881,-123.3896828,ML,Spotted Towhee,Mike McGrenere,6/28/2018
105939971,46.7082646,-120.8946705,ML,Spotted Towhee,David Lindgren,6/29/2018
106033871,38.2898483,-122.2057172,ML,Spotted Towhee,Murray Berner,6/30/2018
106132831,47.4072811,-122.5002837,ML,Spotted Towhee,Gary Shugart,7/1/2018
106263331,48.5050189,-123.0420041,ML,Spotted Towhee,Phil Green,7/2/2018
106640041,48.5050189,-123.0420041,ML,Spotted Towhee,Phil Green,7/6/2018
107141331,39.9280529,-105.2722192,ML,Spotted Towhee,Ted Floyd,7/4/2018
107226921,37.513256,-122.4828975,ML,Spotted Towhee,Kent Forward,7/11/2018
107298711,41.8992266,-100.2983522,ML,Spotted Towhee,Kathy Kuyper,6/12/2018
107863021,39.5549492,-105.1343322,ML,Spotted Towhee,David Suddjian,7/16/2018
108013201,37.234289,-112.877426,ML,Spotted Towhee,Gary Leavens,7/19/2018
109651491,33.0531158,-117.280587,ML,Spotted Towhee,Jennifer Miller,7/11/2018
109703261,32.7751238,-117.1890015,ML,Spotted Towhee,Jennifer Miller,7/10/2018
110139061,46.7216348,-100.7680178,ML,Spotted Towhee,Jeffrey Roth,8/8/2018
110679281,16.0762954,-96.4670439,ML,Spotted Towhee,Francesca Albini,6/12/2018
112512571,31.8688764,-109.1883919,ML,Spotted Towhee,Tom Johnson,8/26/2018
115087341,41.2845145,-102.0356083,ML,Spotted Towhee,Tayler Brooks,5/30/2018
115213261,41.2845145,-102.0356083,ML,Spotted Towhee,Tayler Brooks,5/31/2018
115220971,40.83784,-102.8064537,ML,Spotted Towhee,Tayler Brooks,6/1/2018
115236171,40.83784,-102.8064537,ML,Spotted Towhee,Tayler Brooks,6/3/2018
115238811,40.2853032,-103.6972878,ML,Spotted Towhee,Tayler Brooks,6/4/2018
115241621,40.2853032,-103.6972878,ML,Spotted Towhee,Tayler Brooks,6/5/2018
115378011,40.3702671,-104.4631266,ML,Spotted Towhee,Tayler Brooks,6/7/2018
115378591,40.3702671,-104.4631266,ML,Spotted Towhee,Tayler Brooks,6/8/2018
115381411,41.4490016,-102.5291169,ML,Spotted Towhee,Tayler Brooks,6/12/2018
118105301,46.661867,-116.993283,ML,Spotted Towhee,kas dumroese,6/10/2018
122677491,44.6567715,-123.2347155,ML,Spotted Towhee,Daniel Leger,7/16/2001
123743181,38.4375015,-122.5144511,ML,Spotted Towhee,Daniel Leger,3/18/2003
129755751,32.3926274,-110.7024693,ML,Spotted Towhee,Michael O'Brien,7/13/2018
132898961,16.17298,-96.50542,ML,Spotted Towhee,Daniel Lane,12/16/2018
132929361,45.543905,-122.5756485,ML,Spotted Towhee,Seymore Gulls,1/3/2019
133954721,31.428,-110.291,ML,Spotted Towhee,Dave Slager,4/9/2018
134438731,19.2556459,-99.1999019,ML,Spotted Towhee,Miguel Aguilar @birdnomad,8/29/2018
135761731,48.3584023,-121.5208906,ML,Spotted Towhee,Dave Slager,4/22/2018
136088041,39.952737,-105.231277,ML,Spotted Towhee,Randall Siebert,3/14/2016
136100971,48.4702074,-123.4184039,ML,Spotted Towhee,David Badke,6/26/2018
136513431,48.546018,-123.0122423,ML,Spotted Towhee,Dave Slager,5/5/2018
137838431,35.1085767,-120.6265268,ML,Spotted Towhee,John Fields,1/29/2019
140223961,34.1815597,-117.324543,ML,Spotted Towhee,Tom Benson,2/11/2019
141171821,35.138822,-106.656502,ML,Spotted Towhee,Joshua C'deBaca,2/17/2019
141550361,37.821243,-122.1393013,ML,Spotted Towhee,Kir Pridatko,2/18/2019
141837291,37.0840068,-122.0608203,ML,Spotted Towhee,Jeffrey Roth,2/20/2019
142207541,48.4913656,-123.3939636,ML,Spotted Towhee,Daniel Donnecke,2/23/2019
142276791,44.5410582,-123.2462597,ML,Spotted Towhee,Kai Frueh,2/17/2019
142302811,38.3061496,-123.060751,ML,Spotted Towhee,Anonymous,2/23/2019
143182331,34.1815597,-117.324543,ML,Spotted Towhee,Tom Benson,3/1/2019
144748841,44.5410582,-123.2462597,ML,Spotted Towhee,Isaac  Denzer,3/10/2019
145667061,40.8046493,-111.8645096,ML,Spotted Towhee,Richard Littauer,3/16/2019
145735591,47.390509,-122.71627,ML,Spotted Towhee,Charlie Wright,3/16/2019
145825101,19.3744068,-99.2481451,ML,Spotted Towhee,manuel grosselet,3/17/2019
145961491,48.8016963,-123.5171896,ML,Spotted Towhee,Daniel Donnecke,3/17/2019
146758731,34.644619,-112.421285,ML,Spotted Towhee,Kyle Weirauch,3/9/2019
146848331,35.918836,-106.307344,ML,Spotted Towhee,Jake Turin,3/23/2019
146883971,34.005341,-120.051646,ML,Spotted Towhee,Zena Casteel,3/23/2019
147808641,37.1720596,-113.0813027,ML,Spotted Towhee,Kathleen & Hal Robins,3/28/2019
148156191,33.7968382,-117.7532673,ML,Spotted Towhee,James McNamara,3/30/2019
148449961,47.552975,-122.2215868,ML,Spotted Towhee,Dave Slager,3/30/2019
149013801,48.4834473,-123.3605003,ML,Spotted Towhee,Mike McGrenere,4/4/2019
149083451,38.4534936,-110.0319386,ML,Spotted Towhee,Bill Schmoker,3/26/2019
149104121,38.245003,-109.919381,ML,Spotted Towhee,Bill Schmoker,3/30/2019
149189291,38.0784038,-108.4317801,ML,Spotted Towhee,Eric DeFonso <U+0001F991>,5/23/2014
149423721,34.6678408,-106.7382717,ML,Spotted Towhee,Dave Hawksworth,4/6/2019
150182361,37.2989439,-108.4187508,ML,Spotted Towhee,Eric DeFonso <U+0001F991>,6/2/2014
150572991,49.5052587,-117.3588753,ML,Spotted Towhee,Paul Prappas,4/12/2019
150648961,33.5240806,-117.2679806,ML,Spotted Towhee,Eduardo Jimenez,4/12/2019
150724261,39.5915353,-105.0055861,ML,Spotted Towhee,Santi Tabares,4/11/2019
151146151,34.4222616,-119.5112528,ML,Spotted Towhee,John Callender,4/13/2019
151155881,34.4242219,-119.7503543,ML,Spotted Towhee,Mark Holmgren,4/13/2019
151223841,35.3032881,-106.5777469,ML,Spotted Towhee,Spencer Follett,4/15/2019
151487951,49.1019908,-123.1727534,ML,Spotted Towhee,Graham Sorenson,4/15/2019
151541861,34.4222616,-119.5112528,ML,Spotted Towhee,John Callender,4/16/2019
151595381,38.4453208,-122.8155613,ML,Spotted Towhee,Anonymous,4/16/2019
151778071,26.0711624,-80.1124978,ML,Spotted Towhee,Mark McShane,4/13/2019
151801771,43.5910488,-115.9987408,ML,Spotted Towhee,Sean Cozart,4/3/2019
152156621,40.4672252,-122.2705579,ML,Spotted Towhee,Barbara Peck,4/19/2019
152179701,38.0378657,-122.8025275,ML,Spotted Towhee,Anonymous,4/19/2019
152276501,15.392673,-91.380057,ML,Spotted Towhee,Blaine Carnes,4/9/2019
152330771,38.494805,-121.5493333,ML,Spotted Towhee,Ronan Nicholson,4/20/2019
152543921,48.4914991,-123.3790527,ML,Spotted Towhee,David Badke,4/12/2019
152570531,34.4222616,-119.5112528,ML,Spotted Towhee,John Callender,4/20/2019
152765941,38.8731601,-104.8723555,ML,Spotted Towhee,Tyler Stuart,4/22/2019
152806381,32.68582,-117.2449932,ML,Spotted Towhee,Caleb Strand,2/23/2019
153214751,48.122646,-122.764416,ML,Spotted Towhee,Steve Hampton,4/23/2019
153600711,38.1296787,-122.5952339,ML,Spotted Towhee,Richard Ackley,4/24/2019
154304971,48.5096961,-123.3629894,ML,Spotted Towhee,Mike McGrenere,4/27/2019
154325911,44.0670285,-123.1884402,ML,Spotted Towhee,V Thompson,4/27/2019
154403561,40.338563,-124.0588188,ML,Spotted Towhee,Casey Ryan,4/25/2019
154441501,49.2572813,-122.9031911,ML,Spotted Towhee,Farshad Pourmalek,4/28/2019
154478531,36.4777231,-121.1852074,ML,Spotted Towhee,Barbara Peck,4/24/2019
154513391,39.952737,-105.231277,ML,Spotted Towhee,Bill Schmoker,4/28/2019
155278891,39.7063943,-104.8967743,ML,Spotted Towhee,Jason B Bidgood,4/27/2019
155537731,48.5096961,-123.3629894,ML,Spotted Towhee,Mike McGrenere,5/2/2019
155829001,48.4914991,-123.3790527,ML,Spotted Towhee,David Badke,4/23/2019
155841331,42.7608537,-112.3951793,ML,Spotted Towhee,Austin Young,5/4/2019
156004211,32.7751238,-117.1890015,ML,Spotted Towhee,Justyn Stahl,5/4/2019
156208061,30.14719,-108.2326133,ML,Spotted Towhee,Alán Palacios,5/4/2019
156417621,38.0196973,-122.6607442,ML,Spotted Towhee,Derek Lecy,5/5/2019
156715761,33.999068,-119.73428,ML,Spotted Towhee,Joey Negreann,5/3/2019
156731541,38.5392976,-122.9147598,ML,Spotted Towhee,Anonymous,5/6/2019
156804541,39.7742004,-105.1276016,ML,Spotted Towhee,David Bailey,5/7/2019
156985331,34.034666,-118.0435038,ML,Spotted Towhee,SJ Birder,4/17/2019
157159161,31.3904516,-110.2392496,ML,Spotted Towhee,Vincent Weber,5/5/2019
157441801,39.7559995,-104.8790717,ML,Spotted Towhee,Jason B Bidgood,5/9/2019
157655171,48.5096961,-123.3629894,ML,Spotted Towhee,Mike McGrenere,5/10/2019
157832401,49.3029688,-123.1432629,ML,Spotted Towhee,John O'Brien,4/30/2019
157857551,44.5410582,-123.2462597,ML,Spotted Towhee,Isaac  Denzer,5/4/2019
158014891,34.9789827,-106.6754492,ML,Spotted Towhee,TJ Hathcock,5/12/2019
158089631,33.961432,-119.754275,ML,Spotted Towhee,John Callender,5/11/2019
158114481,34.213395,-118.306914,ML,Spotted Towhee,Mickey Ryan,5/12/2019
158176181,50.735746,-119.777128,ML,Spotted Towhee,Michael Morris,5/10/2019
158208551,48.7393448,-118.1552956,ML,Spotted Towhee,Donna Bragg,5/2/2019
158676551,39.3639038,-119.8521146,ML,Spotted Towhee,Anonymous,5/14/2019
158917161,36.4777231,-121.1852074,ML,Spotted Towhee,Dale Forbes,4/28/2019
158967881,18.6279215,-97.3737359,ML,Spotted Towhee,Amy McAndrews,6/12/2017
159035431,39.6931431,-105.1181316,ML,Spotted Towhee,Kent Kleman,5/16/2019
159359421,39.580806,-105.003915,ML,Spotted Towhee,Santi Tabares,5/17/2019
159470431,32.4451023,-110.7606304,ML,Spotted Towhee,Laurens Halsey,5/17/2019
159526811,37.9806886,-120.3732276,ML,Spotted Towhee,Stuart Fisher,4/15/2011
159588061,47.0546282,-122.9512469,ML,Spotted Towhee,Bill Tweit,5/19/2019
159879551,48.4738886,-123.3769155,ML,Spotted Towhee,David Badke,5/13/2019
160459661,37.4321365,-122.1689129,ML,Spotted Towhee,Jason Chou,5/23/2019
161623031,34.9789827,-106.6754492,ML,Spotted Towhee,TJ Hathcock,5/27/2019
161721831,39.6601564,-104.9041557,ML,Spotted Towhee,Jason B Bidgood,5/29/2019
161727701,48.546018,-123.0122423,ML,Spotted Towhee,Dave Slager,7/28/2018
161771541,41.2990247,-102.1204948,ML,Spotted Towhee,Steven Mlodinow,5/27/2019
161814331,37.4042556,-122.2681332,ML,Spotted Towhee,Jared Keyes,5/30/2019
162192681,39.9280529,-105.2722192,ML,Spotted Towhee,Ted Floyd,6/1/2019
162805281,36.9692736,-122.0658088,ML,Spotted Towhee,Ed Pandolfino,6/4/2019
162847071,52.3912315,-106.9754944,ML,Spotted Towhee,John Patterson,6/5/2019
162956801,39.6064156,-104.998827,ML,Spotted Towhee,Santi Tabares,6/6/2019
163083621,48.5096961,-123.3629894,ML,Spotted Towhee,Mike McGrenere,6/7/2019
163140271,33.6637274,-117.8426814,ML,Spotted Towhee,Edana Salisbury,6/2/2019
163214061,31.9860597,-104.7691626,ML,Spotted Towhee,Michael S Taylor,5/13/2019
163689871,38.5447922,-122.8740013,ML,Spotted Towhee,Bob Hasenick,5/13/2019
163818451,41.99833,-117.75644,ML,Spotted Towhee,W. Douglas Robinson,6/3/2019
163857901,31.4465224,-110.3095955,ML,Spotted Towhee,Nick  Roth,5/20/2019
163863931,31.40806,-110.28619,ML,Spotted Towhee,Nick  Roth,5/21/2019
163918911,48.5774069,-123.4650617,ML,Spotted Towhee,Daniel Donnecke,6/9/2019
164017171,39.011556,-116.377371,ML,Spotted Towhee,Bobby Wilcox,6/10/2019
164019331,45.6883197,-123.9372826,ML,Spotted Towhee,Cliff Cordy,6/7/2019
164148051,42.7237613,-103.8466418,ML,Spotted Towhee,Tom Gannon,6/12/2019
164150951,39.9470556,-121.0487366,ML,Spotted Towhee,Nick  Roth,6/4/2019
164176041,36.0474161,-112.0915157,ML,Spotted Towhee,Don Witter,6/13/2019
164293141,38.7243734,-121.4024919,ML,Spotted Towhee,Max Brodie,6/15/2019
164525621,42.7237613,-103.8466418,ML,Spotted Towhee,Steven Mlodinow,6/13/2019
164658621,48.506521,-123.041643,ML,Spotted Towhee,Phil Green,6/15/2019
164726941,48.506521,-123.041643,ML,Spotted Towhee,Phil Green,6/17/2019
164742961,50.0432227,-110.645113,ML,Spotted Towhee,Mike Russum,6/16/2019
164842111,38.7311714,-104.8223591,ML,Spotted Towhee,Rod Schmidt,6/17/2019
164907521,39.6064156,-104.998827,ML,Spotted Towhee,Santi Tabares,6/18/2019
165405091,50.9296561,-114.1035748,ML,Spotted Towhee,Lorna Aynbinder,6/23/2019
165445531,49.1001283,-119.6254656,ML,Spotted Towhee,Alvan Buckley,4/8/2019
165569531,45.249173,-105.93283,ML,Spotted Towhee,John  Hurd,6/24/2019
165874921,34.0819259,-118.2473737,ML,Spotted Towhee,John Koon,6/22/2019
165909431,38.8294281,-104.8790073,ML,Spotted Towhee,Richard Bunn,6/24/2019
166041401,37.624777,-121.207377,ML,Spotted Towhee,SJ Birder,6/27/2019
166427791,48.8872412,-122.7799062,ML,Spotted Towhee,Eric Ellingson,5/18/2019
166442741,44.0744486,-123.1113512,ML,Spotted Towhee,V Thompson,6/30/2019
166729311,40.8321741,-102.8040612,ML,Spotted Towhee,Diane Roberts,7/2/2019
166768871,40.48009,-105.1183623,ML,Spotted Towhee,Bruce Tannehill,6/14/2019
166791801,49.3405874,-123.1838179,ML,Spotted Towhee,Peter Blancher,6/23/2019
166793501,34.433447,-112.446872,ML,Spotted Towhee,Caleb Strand,7/1/2019
166837771,47.5756138,-117.2901678,ML,Spotted Towhee,Julia Plummer,7/8/2016
166847741,38.5352961,-122.4483218,ML,Spotted Towhee,Murray Berner,7/3/2019
166974051,38.2658235,-121.4394915,ML,Spotted Towhee,Bob Hasenick,6/22/2019
167073281,34.309962,-118.5138345,ML,Spotted Towhee,Craig Caldwell,6/4/2019
167089221,50.9296561,-114.1035748,ML,Spotted Towhee,Bernard Tremblay,7/5/2019
167338251,47.0378054,-122.7913141,ML,Spotted Towhee,Steve Myers,3/26/2019
167476971,48.3140167,-123.6539457,ML,Spotted Towhee,Daniel Donnecke,7/8/2019
167498351,35.6817971,-105.9315873,ML,Spotted Towhee,Anonymous,7/8/2019
167514151,39.553156,-104.919711,ML,Spotted Towhee,Diane Roberts,7/8/2019
167821491,47.5103021,-122.04772,ML,Spotted Towhee,Glen Chapman,6/21/2019
167925901,37.9667,-122.6267338,ML,Spotted Towhee,Richard Ackley,7/12/2019
168212861,35.6888616,-105.9491686,ML,Spotted Towhee,Caleb Helsel,7/1/2019
168221321,48.506521,-123.041643,ML,Spotted Towhee,Phil Green,7/11/2019
168299671,39.1411783,-104.8316717,ML,Spotted Towhee,Jenny Jo Johnson,7/13/2019
168589601,35.9228756,-106.2489681,ML,Spotted Towhee,Jake Turin,6/17/2019
168771621,38.5811339,-107.7153254,ML,Spotted Towhee,Bill Schmoker,7/13/2019
169266531,29.2518263,-103.3002913,ML,Spotted Towhee,David Sarkozi cc,7/12/2019
169296851,40.2233529,-105.3014129,ML,Spotted Towhee,Nathan Pieplow,5/6/2006
169326201,31.4024435,-110.2696245,ML,Spotted Towhee,Michael O'Brien,7/17/2019
169770901,29.2413998,-103.2970963,ML,Spotted Towhee,Joshua  Smith,4/30/2019
169917521,39.9855913,-105.1526541,ML,Spotted Towhee,Rob Cassady,7/26/2019
170501651,40.2233529,-105.3014129,ML,Spotted Towhee,Nathan Pieplow,3/16/2007
170989711,39.9974935,-105.2927718,ML,Spotted Towhee,Nathan Pieplow,5/10/2007
170997141,38.8774633,-104.8781876,ML,Spotted Towhee,Gregg Friesen,8/1/2019
171176821,48.32187,-114.324304,ML,Spotted Towhee,Bruce Tannehill,5/27/2018
171314231,37.8467336,-122.2303775,ML,Spotted Towhee,Erica Rutherford/ John Colbert,6/23/2019
171498441,33.7637407,-110.5185664,ML,Spotted Towhee,Janine McCabe,8/4/2019
171563331,40.6894002,-105.3101885,ML,Spotted Towhee,Jay Breidt,8/7/2019
172176691,42.6715504,-99.6953273,ML,Spotted Towhee,Daniel Leger,5/17/2002
172919881,40.2463413,-105.2246211,ML,Spotted Towhee,Bill Schmoker,7/29/2019
173038211,34.3397863,-109.950099,ML,Spotted Towhee,ken mcbyrd-bell,8/10/2019
173504331,40.947314,-105.079702,ML,Spotted Towhee,Ron Burkert,6/28/2019
173831771,40.202673,-105.320341,ML,Spotted Towhee,Sue Riffe,7/1/2019
174742681,38.4795151,-121.5519791,ML,Spotted Towhee,Ronan Nicholson,8/29/2019
174744491,42.7673362,-103.9267159,ML,Spotted Towhee,Daniel Leger,5/19/2008
175151531,34.1142418,-117.1297442,ML,Spotted Towhee,Karen Carter,4/1/2019
175163631,34.2180256,-117.1141934,ML,Spotted Towhee,Karen Carter,7/30/2019
